,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
208,0.03696355819702148,0.001269338263503212,0.001700592041015625,0.00039961572392868233,10,log2,4,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
209,0.07284717559814453,0.003729004757972141,0.0032021522521972655,0.0006795975688237228,10,log2,4,2,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
210,0.018720197677612304,0.00039509857379019285,0.0012000083923339843,0.00039980441031501127,10,log2,4,5,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
211,0.03686666488647461,0.0011070731906468838,0.0022000789642333983,0.00040044832808739614,10,log2,4,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
212,0.07261891365051269,0.0017023380888737006,0.0033007144927978517,0.0004014153125828503,10,log2,4,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
213,0.018223667144775392,0.0005084686491936794,0.0014011859893798828,0.0004911508837195057,10,log2,4,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
214,0.03675236701965332,0.0013155203823375999,0.002107381820678711,0.0007376095343089129,10,log2,4,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
215,0.073543119430542,0.0026186724466021214,0.003005695343017578,0.0003144172670595268,10,log2,4,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
216,0.019515562057495116,0.00044740071646104547,0.0014002323150634766,0.0004890083044666242,10,,1,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",,,,,,,,1
217,0.041408538818359375,0.005136685178668342,0.001902008056640625,0.0004938366647586212,10,,1,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,1
218,0.07942409515380859,0.0025819048179390037,0.0031012535095214845,0.0002027244227266686,10,,1,2,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,1
219,0.019164085388183594,0.000689627559613306,0.0017022132873535157,0.0006028009428080183,10,,1,5,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",,,,,,,,1
220,0.039973211288452146,0.0037616024006120047,0.001999664306640625,5.519789172549355e-07,10,,1,5,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,1
221,0.07759828567504883,0.001595612555682111,0.0032520294189453125,0.0004473230704279201,10,,1,5,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,1
222,0.020230817794799804,0.0014768431494548164,0.0015018939971923827,0.00044697875879154446,10,,1,10,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,1
223,0.038152647018432614,0.0011190815612489788,0.0017993927001953125,0.0003997331158747049,10,,1,10,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,1
224,0.07462201118469239,0.002269178661478964,0.003303337097167969,0.00024808629868227527,10,,1,10,200,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,1
